"","X","index","anger","anticipation","disgust","fear","joy","sadness","V9"
"44",NA,0.212020100149206,-0.00449967516745081,0.0418287427837779,0.349406144656027,0.0301831182075762,0.10659794844419,0.137518046277119,0.136016209676198
"45",NA,0.192281442498316,0.0184603327444125,0.0899758150555301,0.279440787210894,0.100851914645089,0.168446337806129,0.0616092808048039,0.0796720986140343
"46",NA,0.244385420341404,-0.00338524349163888,0.0743285970480613,0.26665013638565,0.0792409711751583,0.138007433570607,0.0902984808174922,0.0765429557865547
"47",NA,0.23347597852692,0.0537482742376495,0.034793779676727,0.305206036143301,0.0801827441954154,0.11884192230911,0.106535180367226,0.0261654605319415
"48",NA,0.180284376381491,0.0260027835342422,0.0849560028110429,0.268805006289197,0.0600436061837655,0.169236106187061,0.132303434704469,0.0624386209561318
"49",NA,0.277120327988418,0.0334435362091183,0.053602701290118,0.259854729400828,0.0479192613286292,0.138981154230385,0.114155484509653,0.0555575766736364
"50",NA,0.203627935008927,0.0111115536281843,0.102133764870067,0.260437777889807,0.086372578135398,0.147200165860387,0.102697289160691,0.0453580081196589
"51",NA,0.226548535279192,0.0318173366294919,0.0678352097028778,0.268425511569463,0.0584398331263373,0.221128957087869,0.0486148301489122,0.0645497781424323
"52",NA,0.273173421915314,0.030245337622027,0.0294577081375667,0.260313567255263,0.0741987163000476,0.0938227759677496,0.130415149511252,0.113530125448389
"53",NA,0.232012051442489,0.045153255379543,0.0480123530306921,0.254285528784892,0.100845138797525,0.134629265306151,0.125858050577932,0.083617808129339
"54",NA,0.28373106500446,0.0320421508780085,0.0785066327394773,0.209083450443147,0.163157395986278,0.14307169517902,0.101108107720336,0.0762515676523255
"55",NA,0.300644353671013,0.00329432139883184,0.0562191303110448,0.262992040018156,0.109036029498857,0.106750386746599,0.114419762953981,0.0942911077615045
"56",NA,0.316475539083351,0.00307224455171742,0.0912238230319383,0.219827487199586,0.0978194393610416,0.115769116471623,0.0571531027480506,0.107729882579336
"57",NA,0.34540053826197,0.0275511896558544,0.0527568450211556,0.158884489149085,0.108697045393157,0.103439608424658,0.0916411170495545,0.102367176423774
"58",NA,0.224939208465776,0.0158431347313997,0.0419018023595814,0.193260267358552,0.147938695695309,0.0939220931364048,0.111685217887522,0.136578331998743
"59",NA,0.336726571984114,0.0322183680177048,0.0899507418188691,0.197161530267832,0.0519653214288491,0.1224652000958,0.106684696300227,0.0217769460748934
"60",NA,0.252927919746396,0.0200346756336029,0.0573051207726698,0.200825261694839,0.0892232845434717,0.185147808989952,0.0974901231985667,0.0811157424679013
"61",NA,0.284211882427064,0.0590384585311592,0.0517915758023632,0.195760514647412,0.0916449866831025,0.0750932157192905,0.160991838291329,0.062102299529065
"62",NA,0.265601807207172,0.0303823542980433,0.0871555617119186,0.162101229142975,0.0841107920075451,0.131083589756441,0.1132094200615,0.0852943184875248
"63",NA,0.344239668118706,1.93601347735529e-05,0.00487501524788657,0.0299911217845971,0.127871820832964,0.0381093387917513,0.0172213216844977,0.0957975218031514
"64",NA,0.309068203729493,0.0133282998788653,0.0637412450739983,0.153005576219311,0.131862685429875,0.104427726725051,0.123702696271012,0.106020368830004
"65",NA,0.294260484038284,-0.000483386797682131,0.0031497924240238,-0.00660336525155977,0.0118832075142874,0.200986735027205,-0.00135296322076506,0.014964933991599
"66",NA,0.285565065583692,0.00954654606901098,0.00553308223315137,0.0122076212395413,0.0136626779384258,0.163133685172537,0.026418654162045,-0.00789912863938368
"67",NA,0.19256382072787,-0.00587617858649405,0.00045152068996708,0.00665516907795316,0.0107495199816605,0.0103662907645608,-0.00117592778100341,0.0260883736649431
"68",NA,0.143102609154941,0.0423328068606951,0.00515123027974639,0.234415697334165,0.147041736278125,0.179714758325013,0.223235087719286,0.0340767090746717
"69",NA,0.241178294901082,0.0430324207825838,0.074832842222754,0.199931089237113,0.102357159083914,0.098899099369583,0.136405764929015,0.0941013388531638
"70",NA,0.271745597172155,-0.00752829164281261,0.0842210849111159,0.204145429550523,0.111121622158292,0.134237950061056,0.12476039598647,0.0433649634364896
"71",NA,0.246511584992432,0.00272264775331925,0.0748818560978039,0.129562683170357,0.129072643735122,0.116618094938118,0.128696860669443,0.130883004631693
"72",NA,0.203829700108144,0.00982308608669048,0.0752068075050207,0.271349731249632,0.0852850803542605,0.103903162806988,0.127950666519612,0.106721702417052
"73",NA,0.209613727772393,0.0632193868524249,0.107597851269539,0.111337997577303,0.057022514315444,0.120838826761728,0.113837427788659,0.197167039293294
"74",NA,0.253955225636821,0.0144516752181999,0.0815921467562422,0.230538590629054,0.0349244644968961,0.191797635514268,0.0973960735718986,0.0542832608497403
"75",NA,0.271026763027291,0.014310623064744,0.0764846491984585,0.177212770830915,0.0955577177375054,0.168597600724607,0.0592968009552529,0.124873066147802
"76",NA,0.252382374757856,0.0238931601564699,0.0886929850869577,0.228606024843767,0.0893185509150919,0.126805811845189,0.0739477710319161,0.121510123520361
"77",NA,0.261451612490115,0.012301904192147,0.0877071777455241,0.23584206306801,0.091612553042433,0.163044371140091,0.0570480518030677,0.115405717967174
"78",NA,0.220124677204102,0.0543448238158467,0.0501848099596522,0.19117730385918,0.168728975560716,0.0967740750167529,0.163138129022741,0.142479271164061
"79",NA,0.258928259547844,0.039806782409306,0.0406236028766827,0.174326950575656,0.0672001433073554,0.177449619873018,0.134783162477806,0.154528611292317
"80",NA,0.196652578249681,0.00966868804634009,0.121827965281983,0.211006009675377,0.0717308223782079,0.24319529154252,0.0908403791418246,0.0641489007107109
"81",NA,0.249616752673573,0.0735662057092407,0.0656529129631905,0.298170742773166,0.0342336781526954,0.133880378136352,0.0854923075939485,0.0501250313770428
"82",NA,0.258490124960282,-0.000783394656494567,0.0882096021021141,0.263718193031598,0.059166816197755,0.0425290911816075,0.143063169026183,0.111675149790244
"83",NA,0.158884607255041,0.0277045542424578,0.0547899684927282,0.1947679701119,0.135122030787791,0.16393657479228,0.105074947429944,0.118668722876147
"84",NA,0.21915582247114,0.0285638468213196,0.0744891455349086,0.188388815006363,0.187721389889842,0.140174502964326,0.0322365808145124,0.113339833544987
"85",NA,0.243437747851858,0.00435186880012734,0.0932928215305936,0.271957662718095,0.0363597193266362,0.177956083219717,0.113726583756081,0.0395522844276774
"86",NA,0.166714192702313,0.0136382573780726,0.0420747732221348,0.181484432789385,0.162860519399296,0.136776177397306,0.13961398795261,0.115776731832003
"87",NA,0.197880767463258,1.93601347735547e-05,0.0859847391638387,0.217704148908457,0.141074374997347,0.119280338848256,0.164174750402156,0.0612415117684892
"88",NA,0.267681487100082,0.0133282998788653,0.0636223643206987,0.210410659073769,0.0803131874568024,0.21852275926634,0.0810300623432959,0.0702479827177556
"89",NA,0.150809178909702,-0.000483386797682131,0.0980686159878314,0.266302661647579,0.203448979524169,0.00444271095017212,0.123932597253687,0.177892093973104
"90",NA,0.177226584592052,0.0425828426998331,0.00553308223315137,0.371224787978799,0.161168867617629,0.00556596148447096,0.199403881113212,0.124246057883904
"91",NA,0.299672796668649,-0.00587617858649405,0.0330875117323671,0.156297385138078,0.0107495199816605,0.160008506824686,0.148466288279122,0.0260883736649431
"92",NA,0.223316308088438,-0.00449967516745081,0.0704232123645464,0.213743047712734,0.050839838776288,0.149700346488374,0.052578211136702,0.0688938006138398
"93",NA,0.306411689350929,0.0114109687046234,0.0969750308096604,0.18499432939267,0.0654358371374445,0.197913471329346,0.0533873284599307,0.074209354194604
"94",NA,0.227572397200315,0.0160793836431625,0.0751913599272063,0.21683410789519,0.216361306479027,0.0829712920151427,0.0571694810783031,0.0738894233949419
"95",NA,0.178943685104762,0.0238773627882114,0.109517022000522,0.205837632394562,0.165009103896663,0.132508679774374,0.0502134503239682,0.0930424397052258
"96",NA,0.254612774670592,0.0184323607805661,0.0721010500952865,0.223762758820339,0.0543229433010285,0.112905551867306,0.14459717014292,0.103335327369361
"97",NA,0.214587553960954,0.0531765733910473,0.0780156541368178,0.265143049730477,0.0670939088519649,0.103785772424002,0.113253960211248,0.0855782989242747
"98",NA,0.179640456747953,0.0485831477591368,0.109454524472989,0.264528010179904,0.0453239089110278,0.105497531866484,0.0873825075752422,0.118528985160384
"99",NA,0.267719389798208,0.0165577086322334,0.0701158117090308,0.32879169588847,0.0417562511246395,0.137094389632858,0.0599958939898843,0.0653288509112518
"100",NA,0.217076162512659,0.0357899644220924,0.0955870662548911,0.216448090351271,0.0666391126585941,0.146934934224083,0.14889034501331,0.0777911267207088
"101",NA,0.215688628754088,0.0299480198854165,0.0654719558035643,0.174139425348939,0.169993888728467,0.112970951355984,0.0728750321948508,0.183325549377253
"102",NA,0.201765561715861,0.0447648075498839,0.0732435714730927,0.227996485935219,0.0365577412525318,0.235371015707055,0.158254972730056,0.108997909239352
"103",NA,0.141853194745782,0.0728059782669994,0.0746733197234541,0.131389498901742,0.167028177204851,0.145171898999605,0.135297322378051,0.179427742139502
"104",NA,0.193627520454429,0.0116317634936668,0.100019236684917,0.195109266530809,0.0851066101734424,0.105515092978897,0.0910602508605196,0.227000893849963
"105",NA,0.231342478347388,0.023599756233357,0.0624546944781782,0.26373411699781,0.0625684256657334,0.141988340500869,0.120502713325075,0.0845474838307984
"106",NA,0.171977005392789,0.0247140579016138,0.05742674583337,0.187437176456183,0.083467640154535,0.178870725423995,0.162192602145423,0.0999827983253793
"107",NA,0.272292652902662,0.0121358631400425,0.060966899674504,0.176776750044485,0.0678681721142118,0.136040912052404,0.101234760710864,0.131633365349115
"108",NA,0.180194851810534,0.0859957670067027,0.0921480540061309,0.244894490885009,0.0723473057646089,0.152204731706859,0.118024601269728,0.0382601345978269
"109",NA,0.185942193708252,0.00846303305226928,0.103496567462778,0.154849240798354,0.082445547542604,0.19522499017647,0.104267439192766,0.145945759697292
"110",NA,0.206910105447203,0.0795309382102349,0.0329184645306692,0.148531051332405,0.121037086924049,0.135536745115889,0.174423887366681,0.0600507937459894
"111",NA,0.158217259997556,1.93601347735564e-05,0.0312987095350118,0.258888161181985,0.142968530948529,0.108389901782187,0.236136208639623,0.051441859466909
"112",NA,0.0119768226731006,0.0133282998788653,-0.00670545794072486,0.251498156027188,0.0410861018024957,0.209928754698857,0.18595857935858,0.0383575963057774
"113",NA,0.343937141803296,0.11851213684508,0.122145316066786,0.0528943965698213,0.0713809693356685,0.182935996414315,0.117642560421997,0.014964933991599
"114",NA,0.0837648312128072,0.054142612626604,0.00553308223315137,0.135903981433574,0.140290603550528,0.251661538647998,0.132862900816654,0.282792515081736
"115",NA,0.217955877340052,0.0329884272706978,0.0734906911168839,0.194738158587348,0.14721837031097,0.126960108336136,0.0964283166911137,0.157867182706785
"116",NA,0.166097546949414,0.0296477071845006,0.113046293102394,0.198088725106532,0.0421597777623076,0.123959745520282,0.303299264412519,0.0327715749886952
"117",NA,0.107652508936482,0.0123004706305933,0.0429316366022182,0.18792847148642,0.186979341369379,0.161012343844631,0.0809761990642849,0.210957037445199
"118",NA,0.153327474354859,0.0219650727881132,0.0274270106108779,0.203778239332304,0.107061434200639,0.171576675969663,0.108827912165773,0.172104932211059
"119",NA,0.155331457283675,0.103377719343208,0.00184775876178702,0.291559473188967,0.0615149773979249,0.118801415276612,0.134179271433507,0.0923373033026078
"120",NA,0.206172050839829,0.00515430168052626,0.0651742261378794,0.275282043230502,0.0599035182955394,0.146271959356813,0.102623133540206,0.123488703966104
"121",NA,0.152132027683696,0.0406866545652152,0.112376277167776,0.265959510391282,0.0641174813584342,0.126757123279268,0.14330076254537,0.0753049346397445
"122",NA,0.12670831479888,0.0440461988512224,0.0173311472236457,0.220616172710348,0.120891249573099,0.134095081264456,0.19522363699496,0.100027271256509
"123",NA,0.183448984970928,0.128811522166929,0.0812440528743049,0.213717889348818,0.0566862026358033,0.144784179997157,0.102049455906775,0.0766177037858606
"124",NA,0.112457637667402,0.0249510787638521,0.0416528404580822,0.141104459324361,0.203181719073007,0.146686278414803,0.205156335122858,0.129966453333243
"125",NA,0.112535235525862,0.0369476253027316,0.0737258864092694,0.109612063561225,0.208118814253851,0.0701114918970356,0.198714879270639,0.214647455227949
"126",NA,0.205220084214515,0.0863316081987251,0.0648363533056992,0.18737418529951,0.114523518167757,0.132997865406927,0.187049576969512,0.108618874040408
"127",NA,0.12909411560621,0.098385737378623,0.0607386464798503,0.322289695970036,0.0654893227646491,0.228881709312927,0.0843900020203856,0.058377902827305
"128",NA,0.196186428355279,0.0311431027209966,0.0129250731155038,0.234545170553986,0.183940296939489,0.113652655974634,0.0529987389470516,0.183679168419704
"129",NA,0.151188499954984,0.144781467147668,-0.000932942317539667,0.127836542041357,0.239886834346257,0.0504162637270968,0.179015602635475,0.0985457418439094
"130",NA,0.139729349856431,0.0152083767937676,0.0492096311267628,0.180927356196912,0.0983216475621675,0.0941061678378688,0.19127965618883,0.197286566070548
"131",NA,0.233426285797595,0.0167575908279226,0.0896766253433917,0.228217976058144,0.0388716581649999,0.0928244168214031,0.145817966358013,0.11335685661682
"132",NA,0.235283586437678,0.00515430168052626,0.0493785315840299,0.231905988494853,0.0505418518082057,0.139986076200546,0.128780622661028,0.143038978180532
"133",NA,0.0513388467338506,0.0473387264151274,0.0774033209574241,0.124354369927278,0.374020342797317,0.112974199955375,0.0912787231328377,0.101926241711575
"134",NA,0.126271797244371,0.044137140722146,0.067698419677764,0.178096088655958,0.092655628630784,0.125225547039376,0.221777010721157,0.103077439981564
"135",NA,0.246192610588146,0.0163918591416302,0.13675790918705,0.324051065948964,0.0462292356731327,0.0700934356537996,0.0708209182158613,0.0768229572779922
"136",NA,0.11865831670061,0.0133282998788653,-0.00670545794072486,0.339978018570774,0.277018538094859,0.114943148052492,0.140534471370256,0.00740146743047759
"137",NA,0.211807118989963,-0.000483386797682131,0.201609266435134,0.221726355040279,0.0686320610948754,0.096204886385545,0.160147799517193,0.0647693507832559
"138",NA,0.0219166511157909,0.00954654606901098,0.00553308223315137,0.20075579402824,0.054800920099821,0.089867068013665,0.0675568963234402,0.351479940398755
"139",NA,0.0825012855253058,-0.00587617858649405,0.0772915583129823,0.263732041853504,0.221895930844519,0.087206328387576,0.208043858642267,0.112852307380327
"140",NA,0.233962373915101,0.142145577553378,0.159657399547177,0.165100485947681,0.148011774970976,0.0344776043576424,0.121186716005176,0.00452870272951389
"141",NA,0.225855443342988,0.0578120920580097,0.0268891651652853,0.23039722001223,0.120317060063626,0.0621003052911951,0.123208893591224,0.144157829854651
"142",NA,0.239799116741146,0.0662554243447883,0.0352399213796656,0.215302282052965,0.0738733601096165,0.0636792450495598,0.143369162841599,0.128550239113949
"143",NA,0.179738749421597,0.012973149009548,0.0127115286529714,0.265829847874524,0.0911495729533899,0.135348902842953,0.146819845523806,0.1143777797095
"144",NA,0.166653388958387,0.0705849280985148,0.0245554874914105,0.340035597881395,0.0228003904868891,0.178329457917366,0.0795556076712853,0.101555078542153
"145",NA,0.131414995992105,0.0824098102638064,-0.00237789083451784,0.215100649771943,0.0310189370026908,0.134601457067992,0.218750283255382,0.169716529111384
"146",NA,0.154239904749548,0.119399964015869,0.0614303180551679,0.171014407729033,0.0838643307287572,0.125859178197736,0.0968418836272556,0.146289085569754
"147",NA,0.187616559757335,0.0137924380781424,0.0846295981706594,0.259986186508159,0.0816868027380426,0.172076902900578,0.092854474815438,0.0947170287182209
"148",NA,0.0887436216074298,0.037505457474803,0.0595244161731695,0.232131503792714,0.100537004637028,0.200709818790962,0.12350834373091,0.162496635950593
"149",NA,0.0424666020546588,0.0803906822392753,0.0522599718204234,0.132139463259737,0.214530414244853,0.0811137923445566,0.105994761698769,0.31551776378629
"150",NA,0.247418240848015,0.0325336048218823,0.11261620221778,0.162771075658112,0.118151267226505,0.156236474194608,0.157700316519562,0.0995248841165883
"151",NA,0.179502122253549,0.0426133813758942,0.022966684348606,0.189228159428213,0.121107759923596,0.15443053276261,0.168148745875818,0.1696497463917
"152",NA,0.13451918373677,0.0488140866754082,0.047224895487757,0.248189981681347,0.147466239138947,0.0729223674941111,0.153179765990364,0.15675411482194
"153",NA,0.162334221099377,0.0158454324939984,0.0756244897129884,0.228773216671873,0.0481668431664562,0.212602930659324,0.1178085515458,0.129582324029392
"154",NA,0.0868880814876725,0.0371638352938717,0.0550285580028271,0.194112637202116,0.144347893453632,0.108195301373255,0.194305975959308,0.146026468860606
"155",NA,0.12248807199174,-0.00189390247571254,0.101351277285198,0.131171834614712,0.191975130316243,0.0861020119796239,0.122757820863662,0.204997131412822
"156",NA,0.149223928071484,0.0555563066216054,0.0328599105642476,0.180631716580868,0.113508342218995,0.058940089810296,0.206932668204574,0.186416974975329
"157",NA,0.17260806770448,0.0545815645057124,0.0806798577687809,0.196584417779515,0.0827251437475651,0.213790973011805,0.12156222036663,0.0581025267462964
"158",NA,0.185833566039786,0.0718346874973009,0.0414617640861024,0.147468090411246,0.160801210263933,0.122657272017704,0.168384678086843,0.0604978042702047
"159",NA,0.0692039530790115,0.057607194572123,0.010030630386745,0.40322125260804,0.115623281554599,0.17750671426299,0.0722570446613998,0.0819099205616659
"160",NA,0.146361025152294,0.0133282998788653,0.0978716008869241,0.162154784001965,0.151258674831272,0.0639139389473256,0.170889850446287,0.199378628012675
"161",NA,0.305541788364708,-0.000483386797682131,0.0817619928453626,0.30052590127466,0.0118832075142874,0.311571977476392,-0.00135296322076506,0.014964933991599
"162",NA,0.0219166511157909,0.00954654606901098,0.00553308223315137,0.0122076212395413,0.0136626779384258,0.00556596148447096,0.026418654162045,-0.00789912863938368
"163",NA,0.000388364548399328,0.0289916896198972,0.00045152068996708,0.00665516907795316,0.0107495199816605,0.0103662907645608,-0.00117592778100342,0.0260883736649431
"164",NA,0.188192902025554,0.0652360612453317,0.0604154938669639,0.117372206563883,0.13297707852911,0.170597248154166,0.269750941912123,0.00452870272951389
"165",NA,0.0942253905397696,0.00115369904309319,0.0942275145129947,0.0288270471434356,0.179618687101995,0.0798361978726154,0.201995501026591,0.310853972138714
"166",NA,0.162942787282897,0.00806498769885683,0.0746172397955865,0.179348537951369,0.0782156086527296,0.256961795573374,0.123116900268822,0.0828008944096541
"167",NA,0.0844841322242631,0.0474092936881302,0.0138085760878483,0.192911223337803,0.136775779262558,0.0586184580460049,0.198128697173855,0.226813216167827
"168",NA,0.177906049720912,0.00515430168052626,0.0801104988830042,0.238589392103572,0.113905761260188,0.13005018371837,0.146066108741614,0.092287640939214
"169",NA,0.226072670102182,0.0311349621245803,0.0453570356950663,0.222524205023055,0.104492574115792,0.131055731831162,0.170296113745666,0.0497014789932823
"170",NA,0.152206426060514,0.019029303537189,0.0748939867007816,0.188271350606069,0.118944588289524,0.130045421871036,0.141357020241258,0.134190975366749
"171",NA,0.103659529301031,0.0171127747971904,0.0747836552024587,0.126480870933211,0.234817231258869,0.0939460463509994,0.149596024985306,0.186963858857509
"172",NA,0.168658157032075,0.0476219846460531,0.0447474734713878,0.221884708650818,0.133774877409876,0.196996446575385,0.136706121099384,0.0547670332726299
"173",NA,0.190446234878047,0.0313814216004515,0.0846274003848413,0.252961967285225,0.0477364949963021,0.200336739252621,0.130915415395416,0.0860077776556594
"174",NA,0.228436523441722,0.01751322331001,0.0857235518500794,0.229649830040677,0.0838230506301153,0.213238678713633,0.0889545405068778,0.139612667109938
"175",NA,0.138068789993261,0.0130338852010044,0.0561655422287877,0.206439974844226,0.134147336975053,0.1769436439271,0.134159008487419,0.188688950703136
"176",NA,0.127175524024371,0.00855215536637929,0.0976229601777,0.184513076247127,0.138731334728654,0.128486121333307,0.115450867083491,0.208538596065615
"177",NA,0.0767488708293959,0.00639139404012128,0.0846698608327487,0.198259030911393,0.201503182157435,0.127961124194824,0.181489448636572,0.113715097776719
"178",NA,0.196898331543263,-0.00468415149141015,0.0854224731606421,0.142894858279959,0.102074319396394,0.128924889839627,0.224704451741409,0.0898335791634048
"179",NA,0.175565417289493,0.0933321533743035,0.0220964991066041,0.215820896888247,0.0282406174774337,0.176154931616439,0.139257603715951,0.108481256519817
"180",NA,0.152998331465111,0.00515430168052626,0.0120872389132567,0.151212493943624,0.174752977491962,0.118362738070614,0.148556326522112,0.220945528960193
"181",NA,0.136461076485548,0.0100054789764186,0.0284406018522604,0.138132762937194,0.167833896827103,0.07980133123129,0.180837778541743,0.239121844779229
"182",NA,0.129074856785755,0.0150581386930779,0.0376293371809457,0.19250461351959,0.138444606192514,0.174422657975964,0.0767329217244857,0.195071940600788
"183",NA,0.164756712017946,0.0136159000227601,0.0325225424485442,0.313826382417453,0.0927888948478244,0.0609007035756514,0.191499146065969,0.117449710290428
"184",NA,0.293692676758033,0.0133282998788653,0.100509335205951,0.111063918171465,0.0902431968202882,0.100450645718434,0.110111641614123,0.185757087990451
"185",NA,0.30090517987054,-0.000483386797682131,0.073140003133426,0.225899082071089,0.0118832075142874,0.236945158272821,-0.00135296322076506,0.177477170604846
"186",NA,0.260710840002102,0.00954654606901098,0.00553308223315137,0.228146979686683,0.0136626779384258,0.00556596148447096,0.026418654162045,0.344282796019191
"187",NA,0.175484084288969,-0.00587617858649405,0.113283799833501,0.185899614919881,0.116099237349321,0.123198569908095,0.130601847778546,0.208956156868167
"188",NA,0.0224001112639014,-0.00449967516745081,0.00515123027974639,0.00684367938944816,-0.00649439429645535,0.12819701900241,-0.00919200373900737,0.0814517796525908
"189",NA,0.195999615285956,0.0566687405387668,0.0912530273693274,0.193566922842916,0.0358551555015157,0.159517681133318,0.134330473461954,0.123546393245455
"190",NA,0.0789434829482889,0.0262650824206412,0.0589788954648681,0.18411404435848,0.143773559879394,0.0965718405187168,0.115686666292709,0.26173517975019
