"","index","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","n"
"1",2017-10-01 09:00:00,0.171867349749671,0.0077441407360372,0.170138073732458,0.166126594468607,0.13820303526673,0.178389924662812,0.118371487423524,0.0491593939601616,488.651970942188
"2",2017-10-01 10:00:00,0.193189363698527,0.0136848904603293,0.110122130696072,0.176479613386962,0.109026811484823,0.189180042753938,0.085863958838674,0.122453188680675,905.843010428818
"3",2017-10-01 11:00:00,0.205067807843532,0.0213447415289812,0.121713483680773,0.209222256150953,0.0792992888349568,0.203214884805355,0.0917464549399206,0.0683910822155285,1348.43244803123
"4",2017-10-01 12:00:00,0.196631452078451,0.0224738631328689,0.117820352529462,0.211332531794747,0.0826412016576581,0.18041051729371,0.0964882346051935,0.0922018469079096,1716.67428809862
"5",2017-10-01 13:00:00,0.198491668308911,0.0280447089969749,0.0923667252151542,0.223172080417406,0.0986368134955289,0.17694784844517,0.115961579709794,0.0663785754110607,870.67820053532
"6",2017-10-01 14:00:00,0.170359872822518,0.0103677428446842,0.115984658079392,0.223530102919794,0.111831307897332,0.21261182752208,0.0989396333849407,0.0563748545292592,512.948678754212
"7",2017-10-01 15:00:00,0.197576099839227,0.0172759645238803,0.137907809588005,0.22656332663121,0.0891600291437806,0.15934598385997,0.0952982606699528,0.0768725257439734,765.401024462614
"8",2017-10-01 16:00:00,0.244440335970511,0.0227298642817416,0.110865122964445,0.207510413265168,0.0792725360113576,0.192508683443623,0.0878554206141372,0.0548176234490162,1600.86954472082
"9",2017-10-01 17:00:00,0.166457258716684,0.0201345709608104,0.0862614756697134,0.181364369306965,0.140875340167778,0.171674855654983,0.105195697517718,0.128036432005348,2259.02600667626
"10",2017-10-01 18:00:00,0.187188678930148,0.0248014439788953,0.0903926222172487,0.180954214207184,0.129996236274995,0.179736368362046,0.104684133554696,0.102246302474787,1729.73511337531
"11",2017-10-01 19:00:00,0.200922930743485,0.0246754960156479,0.125858517703758,0.228746205422494,0.0584082671958383,0.192231557771881,0.109711531503531,0.059445493643366,1840.43565804934
"12",2017-10-01 20:00:00,0.167567634776324,0.0384710913275788,0.10708362314863,0.145475362144759,0.112747932024381,0.229293445593896,0.0946213289435536,0.104739582040878,294.400823304762
"13",2017-10-01 21:00:00,0.200752932374164,0.0354662519825073,0.138088532451224,0.205226245309646,0.0868527207166268,0.146968021753942,0.101209430573701,0.0854358648381884,600.481374860299
"14",2017-10-01 22:00:00,0.209077208523207,0.0295000637365174,0.126707590686161,0.186430808871301,0.0718752570097803,0.214218928052239,0.09086176493775,0.0713283781830438,736.858749246799
"15",2017-10-01 23:00:00,0.181836106681812,0.0267051604756981,0.138613074473659,0.177099364015347,0.0896730334450789,0.213786367338601,0.0882462961553241,0.0840405974144813,899.860360207667
"16",2017-10-02 00:00:00,0.220248235362275,0.0099590184796497,0.10396340950491,0.210093598449742,0.105089982572652,0.172203503798286,0.123029736660469,0.0554125151720165,685.245607685942
"17",2017-10-02 01:00:00,0.244592922340698,0.0169849459237982,0.179099996330649,0.160268742024373,0.0770553078127427,0.160047921529142,0.0692392355136461,0.0927109285249502,702.520174803444
"18",2017-10-02 02:00:00,0.181440229650123,0.00553207379856621,0.12297508212922,0.21269512058411,0.0951344791567986,0.167818441616388,0.124226723883602,0.0901778491811925,588.94668738257
"19",2017-10-02 03:00:00,0.177160463003319,0.0402667202266437,0.111340255218171,0.203056464456047,0.133761680681265,0.136783152606078,0.114393180612545,0.083238083195932,452.150946815291
"20",2017-10-02 04:00:00,0.267127375607114,0.0228560544848896,0.152143571521435,0.108640386861777,0.120417887045112,0.162024775373253,0.100695857418008,0.0660940916884119,454.975538584137
"21",2017-10-02 05:00:00,0.154962259151929,0.0446647720838393,0.128410874400711,0.201512126283082,0.0729950248403896,0.194100042503824,0.125928169886548,0.0774267308496756,746.239917611587
"22",2017-10-02 06:00:00,0.228761357639645,0.0209621104055199,0.111677381394869,0.193576649906925,0.0866845270179689,0.172579245020793,0.131946231746391,0.0538124968678886,967.609887059819
"23",2017-10-02 07:00:00,0.192128669149926,0.0121724039838235,0.122276716015058,0.196467482409594,0.0973175243177757,0.182364915115679,0.0968095085989298,0.100462780409214,994.028102059271
"24",2017-10-02 08:00:00,0.220067638917211,0.0124926183898209,0.122806914148218,0.211332101073718,0.0637025455206407,0.222567891471458,0.0852149394057056,0.0618153510732288,1432.4254670008
"25",2017-10-02 09:00:00,0.187081238569328,0.0234783298320412,0.151166753331438,0.194392356668323,0.0789514776388312,0.176248324906888,0.101273949237575,0.0874075698155767,1557.38056943724
"26",2017-10-02 10:00:00,0.21219011869946,0.0305822761605574,0.116796970803608,0.207422615729495,0.0644352490893601,0.192389370551757,0.102530156838342,0.0736532421274198,1654.92699396315
"27",2017-10-02 11:00:00,0.205481723603489,0.0176689856414474,0.0990431227704631,0.218367214731431,0.0727077360162614,0.196318286345143,0.108879707025348,0.0815332238664171,1980.17565053555
"28",2017-10-02 12:00:00,0.210990014254734,0.0281208048303662,0.140982515644038,0.23069451156562,0.0539798689472928,0.151051894041546,0.0628772375322934,0.121303153184109,446.015551839846
"29",2017-10-02 13:00:00,0.183879464965306,0.0427581339420282,0.134896995744095,0.229745841705596,0.0452199544976149,0.170042093575067,0.13200732001044,0.0614501955598524,412.586649546515
"30",2017-10-02 14:00:00,0.224925428059601,0.0449654993888652,0.129096977735466,0.213395293788666,0.0283290091082849,0.197433792755336,0.0841313602149022,0.0777226389488783,408.432116018644
