"","index","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","n"
"49",2017-10-03 12:00:00,0.60752787242044,0,0,0.19623606378978,0,0.19623606378978,0,0,5.59842195899838
"50",2017-10-03 13:00:00,0.211305398332303,0,0.366083805003092,0.211305398332303,0,0.211305398332303,0,0,10.398336221779
"51",2017-10-03 14:00:00,0,0,0,0,0.181818181818182,0,0.363636363636364,0.454545454545455,7.6246189861594
"52",2017-10-03 15:00:00,0.176470588235294,0,0,0.352941176470588,0,0.176470588235294,0,0.294117647058824,11.7835020695191
"53",2017-10-03 16:00:00,0,0,0.111111111111111,0.222222222222222,0,0.222222222222222,0.111111111111111,0.333333333333333,9.88751059801299
"54",2017-10-03 17:00:00,0.115460587819338,0,0,0.230921175638676,0.249506179174303,0.115460587819338,0.115460587819338,0.173190881729007,12.0066456208333
"55",2017-10-03 18:00:00,0.239174793571855,0,0.119587396785928,0.119587396785928,0.141237809642217,0.119587396785928,0.260825206428145,0,32.0154255330327
"56",2017-10-03 19:00:00,0,0,0.297957477992754,0.297957477992754,0,0.363029297174013,0,0.0410557468404783,16.8830732334054
"57",2017-10-03 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"58",2017-10-03 21:00:00,0.253077336685587,0,0,0.288224820254955,0,0.152899281019819,0.0351474835693678,0.270651078470271,39.4422080995891
"59",2017-10-03 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"60",2017-10-04 00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"61",2017-10-04 02:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"62",2017-10-04 03:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"63",2017-10-04 05:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"64",2017-10-04 06:00:00,0.2,0,0,0.2,0.2,0,0.2,0.2,3.46573590279973
"65",2017-10-04 07:00:00,0.197449932773455,0.0987249663867277,0,0.0987249663867277,0.0987249663867277,0.0987249663867277,0,0.407650201679634,19.710415918834
"66",2017-10-04 08:00:00,0.340192854647048,0,0,0.0639228581411806,0.276269996505868,0.0639228581411806,0,0.255691432564722,10.8434948110276
"67",2017-10-04 09:00:00,0.237764245783291,0,0.237764245783291,0.237764245783291,0.0489430168668347,0.237764245783291,0,0,14.1623305005058
"68",2017-10-04 10:00:00,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,4.15888308335967
"69",2017-10-04 11:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"70",2017-10-04 12:00:00,0.457336295600076,0,0,0.0715446786122317,0,0,0.0715446786122317,0.399574347175461,9.68831217087109
"71",2017-10-04 13:00:00,0.33710316232004,0,0,0.33710316232004,0,0.224812910299851,0,0.10098076506007,17.7435719383013
"72",2017-10-04 14:00:00,0.104480575913886,0,0,0,0.263679616057409,0,0.236320383942591,0.395519424086114,10.5149907440556
"73",2017-10-04 15:00:00,0,0,0,0,0,1,0,0,1.09861228866811
"74",2017-10-04 16:00:00,0,0,0,1,0,0,0,0,3.46573590279973
"75",2017-10-04 17:00:00,0.51675030581087,0,0,0.0604062117736413,0,0.0604062117736413,0,0.362437270641847,11.4747665878695
"76",2017-10-04 18:00:00,0.126104246948279,0,0,0,0.126104246948279,0,0,0.747791506103442,8.71193726820875
"77",2017-10-04 19:00:00,0,0,0,0,0,0,0,1,0.693147180559945
"78",2017-10-04 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"79",2017-10-04 21:00:00,0,0,0,0,0,0.5,0.5,0,4.39444915467244
"80",2017-10-04 22:00:00,0.25,0,0,0.25,0,0.25,0,0.25,22.6795236919221
"81",2017-10-04 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"82",2017-10-05 00:00:00,0.289982189860468,0.0325133576046492,0.144991094930234,0.177504452534883,0,0.177504452534883,0.0325133576046492,0.144991094930234,21.3188434423897
"83",2017-10-05 01:00:00,0.147221606235117,0,0,0.147221606235117,0,0.294443212470234,0.147221606235117,0.263891968824415,9.41637845538745
"84",2017-10-05 02:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"85",2017-10-05 03:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"86",2017-10-05 04:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"87",2017-10-05 05:00:00,0,0,0,0,0,0,0,1,0.693147180559945
"88",2017-10-05 06:00:00,0.16433955014209,0,0.0410848875355224,0.287594212748657,0.106202893625672,0.16433955014209,0,0.23643890580597,16.8710984047515
"89",2017-10-05 07:00:00,0.5,0,0,0.5,0,0,0,0,4.39444915467244
"90",2017-10-05 08:00:00,0.203626007101504,0,0.203626007101504,0.203626007101504,0,0.0509065017753761,0,0.338215476920111,13.6160835332674
"91",2017-10-05 09:00:00,0,0,0,0.2,0.2,0,0,0.6,3.46573590279973
"92",2017-10-05 10:00:00,0.11568910657988,0,0,0.44215544671006,0,0.11568910657988,0,0.326466340130181,11.982929094216
"93",2017-10-05 11:00:00,0.144211410869774,0,0,0.232634232609322,0.111577178260452,0.144211410869774,0,0.367365767390678,12.42453324894
"94",2017-10-05 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"95",2017-10-05 13:00:00,0,0,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0.142857142857143,4.85203026391962
"96",2017-10-05 14:00:00,0,0,0,0,1,0,0,0,4.40671924726425
"97",2017-10-05 15:00:00,0,0,0,0,0.5,0,0,0.5,2.77258872223978
"98",2017-10-05 16:00:00,0.25,0,0,0.25,0.25,0,0,0.25,2.77258872223978
"99",2017-10-05 17:00:00,0.359918888026708,0,0.0797566640801235,0.280162223946584,0,0.159513328160247,0,0.120648895786337,42.2196172423121
"100",2017-10-05 18:00:00,0.25,0,0,0,0,0,0,0.75,2.77258872223978
"101",2017-10-05 19:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"102",2017-10-05 20:00:00,0,0,0,0,0,0,0,1,2.89037175789616
"103",2017-10-05 21:00:00,0,0,0,0,0,0,1,0,1.09861228866811
"104",2017-10-05 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"105",2017-10-05 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"106",2017-10-06 00:00:00,0,0.25,0,0,0.25,0,0,0.5,4.39444915467244
"107",2017-10-06 01:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"108",2017-10-06 04:00:00,0,0,1,0,0,0,0,0,1.09861228866811
"109",2017-10-06 05:00:00,0,0,0,0,0,0,0,1,1.09861228866811
"110",2017-10-06 06:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"111",2017-10-06 07:00:00,0.5,0,0,0,0.5,0,0,0,1.38629436111989
"112",2017-10-06 08:00:00,0,0,0,0,0,0,0.333333333333333,0.666666666666667,2.07944154167984
"113",2017-10-06 09:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"114",2017-10-06 10:00:00,0.2,0,0.2,0.2,0,0,0,0.4,3.46573590279973
"115",2017-10-06 11:00:00,0.0909090909090909,0,0,0.181818181818182,0.181818181818182,0.0909090909090909,0.0909090909090909,0.363636363636364,7.6246189861594
"116",2017-10-06 12:00:00,0.111528357343924,0.0167866904638261,0.0947416668800975,0.12831504780775,0.204392416176365,0.111528357343924,0.0779549764162714,0.254752487567843,41.2914732688743
"117",2017-10-06 13:00:00,0,0.25,0,0.25,0.25,0,0,0.25,2.77258872223978
"118",2017-10-06 14:00:00,0,0.333333333333333,0,0,0.5,0,0,0.166666666666667,4.15888308335967
"119",2017-10-06 15:00:00,0,0,0,0,0.431878716894283,0,0,0.568121283105717,5.08759633523238
"120",2017-10-06 16:00:00,0,0.418961737803439,0,0.418961737803439,0,0,0,0.162076524393122,4.27666611901606
"121",2017-10-06 17:00:00,0.4,0,0,0.2,0,0,0,0.4,3.46573590279973
"122",2017-10-06 19:00:00,0,0,0,0,0.25,0,0,0.75,2.77258872223978
"123",2017-10-06 20:00:00,0.122701335547811,0,0.122701335547811,0.122701335547811,0.122701335547811,0.122701335547811,0,0.386493322260946,37.6929296868341
"124",2017-10-06 21:00:00,0,0,0,0,0.5,0,0,0.5,7.16703787691222
"125",2017-10-06 22:00:00,0.333333333333333,0,0,0.666666666666667,0,0,0,0,2.07944154167984
"126",2017-10-06 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"127",2017-10-07 00:00:00,0,0,0,0,0,0,0,1,0.693147180559945
"128",2017-10-07 02:00:00,0.2,0,0.2,0.2,0,0.2,0,0.2,22.386684072391
"129",2017-10-07 03:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"130",2017-10-07 04:00:00,0,0,0,0,0,0,0,1,1.09861228866811
"131",2017-10-07 05:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"132",2017-10-07 06:00:00,0.358776063901483,0,0.282447872197033,0.358776063901483,0,0,0,0,9.0811424335045
"133",2017-10-07 07:00:00,0.435933140895731,0,0,0.256267436417077,0,0,0,0.307799422687192,8.57395152523485
"134",2017-10-07 08:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"135",2017-10-07 09:00:00,0,0,0,0,0,0,0,1,3.04452243772342
"136",2017-10-07 10:00:00,0,0,0,0,0.567470658243671,0,0,0.432529341756329,6.41017488196617
"137",2017-10-07 11:00:00,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0.285714285714286,4.85203026391962
"138",2017-10-07 12:00:00,0,0,0,0,0.5,0,0,0.5,1.38629436111989
"139",2017-10-07 13:00:00,0.111111111111111,0,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,36.6978369951515
"140",2017-10-07 14:00:00,0.168840629758543,0,0,0.253260944637814,0,0,0,0.577898425603643,8.21066803116298
"141",2017-10-07 15:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"142",2017-10-07 16:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"143",2017-10-07 17:00:00,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,2.07944154167984
"144",2017-10-07 19:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"145",2017-10-07 20:00:00,0.5,0,0,0.5,0,0,0,0,13.9933629763531
"146",2017-10-07 21:00:00,0.5,0,0,0,0,0,0,0.5,2.19722457733622
"147",2017-10-07 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"148",2017-10-07 23:00:00,0,0,0.5,0,0,0,0,0.5,1.38629436111989
"149",2017-10-08 00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"150",2017-10-08 06:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"151",2017-10-08 07:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"152",2017-10-08 08:00:00,0.25,0.25,0,0.25,0,0.25,0,0,2.77258872223978
"153",2017-10-08 09:00:00,0,0,0,0,0.363574869361494,0,0.101030599101724,0.535394531536782,68.7611085542583
"154",2017-10-08 10:00:00,0,0,0,0,0,0,1,0,0.693147180559945
"155",2017-10-08 11:00:00,0,0,0,0,0.333333333333333,0,0,0.666666666666667,10.4895226843994
"156",2017-10-08 12:00:00,0.303525256986048,0,0.151762628493024,0.2197418125974,0.0214450449374813,0.151762628493024,0.151762628493024,0,32.3220204285267
"157",2017-10-08 13:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"158",2017-10-08 14:00:00,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.333333333333333,23.2272060654473
"159",2017-10-08 15:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"160",2017-10-08 16:00:00,0,0,0,0,0,0,0,1,0.693147180559945
"161",2017-10-08 17:00:00,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,33.6729582998647
"162",2017-10-08 18:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"163",2017-10-08 19:00:00,0.4,0,0.2,0.4,0,0,0,0,3.46573590279973
"164",2017-10-08 20:00:00,0.151861153330863,0,0.151861153330863,0.151861153330863,0,0.151861153330863,0,0.392555386676547,4.56434819146784
"165",2017-10-08 21:00:00,0,1,0,0,0,0,0,0,0.693147180559945
"166",2017-10-08 22:00:00,0,0,0,0,0,0.885425170267544,0,0.114574829732456,6.04973345523196
"167",2017-10-08 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"168",2017-10-09 00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"169",2017-10-09 01:00:00,0,0,0,0,0,0,0,1,1.38629436111989
"170",2017-10-09 03:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"171",2017-10-09 04:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"172",2017-10-09 05:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"173",2017-10-09 06:00:00,0,0,0,0.472781497624001,0,0.290827753563998,0.236390748812001,0,20.1813507865308
"174",2017-10-09 07:00:00,0,0,0,0,0,0,0,1,0.693147180559945
"175",2017-10-09 08:00:00,0,0,0,0,0,0,0,1,2.77258872223978
"176",2017-10-09 09:00:00,0,0,0.149343459887939,0.551969620336183,0,0.149343459887939,0,0.149343459887939,7.35627987655075
"177",2017-10-09 10:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"178",2017-10-09 11:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"179",2017-10-09 12:00:00,0,0,0,0,0,0,0,1,2.07944154167984
"180",2017-10-09 13:00:00,0,0,0,0,0,0,0,1,1.09861228866811
"181",2017-10-09 14:00:00,0,0,0,0,0,0,0,1,7.16703787691222
"182",2017-10-09 15:00:00,0,0,0,0,0,0,0,1,0.693147180559945
"183",2017-10-09 16:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"184",2017-10-09 17:00:00,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,2.07944154167984
"185",2017-10-09 18:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"186",2017-10-09 19:00:00,0,0,0,0,0.5,0,0,0.5,10.1997328556484
"187",2017-10-09 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"188",2017-10-09 21:00:00,0,0,0,0.281694856606471,0,0.281694856606471,0,0.436610286787059,11.5660490832925
"189",2017-10-09 22:00:00,0,0,0.5,0,0,0.5,0,0,1.38629436111989
"190",2017-10-09 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"191",2017-10-10 00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"192",2017-10-10 02:00:00,0,0,0,0,0,0,0,1,2.19722457733622
"193",2017-10-10 03:00:00,0,0,0,0,0,0,0,1,2.19722457733622
"194",2017-10-10 04:00:00,0,0,0,0,0,0,0.5,0.5,1.38629436111989
"195",2017-10-10 05:00:00,0,0,0.5,0.5,0,0,0,0,2.19722457733622
"196",2017-10-10 06:00:00,0.135010637453297,0,0.135010637453297,0.423109900754423,0,0.270021274906595,0,0.0368475494323873,29.8150706245468
"197",2017-10-10 07:00:00,0,0,0,0.5,0,0.5,0,0,2.19722457733622
"198",2017-10-10 08:00:00,0,0,0,0,0,0,0,1,1.38629436111989
"199",2017-10-10 09:00:00,0,0,0,0.5,0.5,0,0,0,5.66642668811243
"200",2017-10-10 10:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"201",2017-10-10 11:00:00,0.123237558946374,0,0.123237558946374,0.0616187794731869,0.143074375231461,0,0.0616187794731869,0.487212947929417,11.2489599191358
"202",2017-10-10 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"203",2017-10-10 13:00:00,0,0,0,0,0.115862372716706,0,0.115862372716706,0.768275254566589,9.48204548990482
"204",2017-10-10 14:00:00,0.121546855011419,0,0,0.388483039486728,0,0.266936184475309,0.096323603636845,0.1267103173897,22.8108635306056
"205",2017-10-10 15:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"206",2017-10-10 16:00:00,0,0,0,0,0,0,0,1,2.07944154167984
"207",2017-10-10 17:00:00,0.263679616057409,0,0,0.395519424086114,0.131839808028705,0,0,0.208961151827773,5.25749537202778
"208",2017-10-10 18:00:00,0.379040836764259,0,0,0,0.241918326471482,0,0,0.379040836764259,8.5956346177228
"209",2017-10-10 19:00:00,0,0,0,0,0,0,1,0,2.56494935746154
"210",2017-10-10 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"211",2017-10-10 21:00:00,0.109234119774325,0,0.109234119774325,0.109234119774325,0.247072232315945,0.109234119774325,0.13783811254162,0.178153176045135,10.0574096348084
"212",2017-10-10 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"213",2017-10-10 23:00:00,0.272727272727273,0,0,0.272727272727273,0,0.272727272727273,0,0.181818181818182,7.6246189861594
"214",2017-10-11 00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"215",2017-10-11 01:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"216",2017-10-11 02:00:00,0,0,0,0,0,0,0,1,1.09861228866811
"217",2017-10-11 03:00:00,0.25,0,0.25,0,0,0,0,0.5,6.4377516497364
"218",2017-10-11 04:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"219",2017-10-11 05:00:00,0,0,0,0,0,0,0,1,0.693147180559945
"220",2017-10-11 06:00:00,0,0,0,0,0,0,0,1,0.693147180559945
"221",2017-10-11 07:00:00,0.07496336164078,0,0,0.07496336164078,0.31259159589805,0,0.23762823425727,0.29985344656312,9.24647941859206
"222",2017-10-11 08:00:00,0.2,0,0.2,0.2,0,0.2,0,0.2,3.46573590279973
"223",2017-10-11 09:00:00,0,0.239812466568131,0,0,0,0.380093766715934,0,0.380093766715934,2.89037175789616
"224",2017-10-11 10:00:00,0,0,0,0,0.159353067526565,0.496290682698662,0,0.344356249774773,8.69951474821019
"225",2017-10-11 11:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"226",2017-10-11 12:00:00,0,0,0,0,0,0,0,1,1.09861228866811
"227",2017-10-11 13:00:00,0,0,0,0,0,0,0,1,7.74586822979227
"228",2017-10-11 14:00:00,0.103692960608464,0.240767598478841,0.103692960608464,0.344460559087304,0,0.103692960608464,0,0.103692960608464,6.68461172766793
"229",2017-10-11 15:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"230",2017-10-11 16:00:00,0,0,0,0,0.162076524393122,0,0.162076524393122,0.675846951213755,4.27666611901606
"231",2017-10-11 17:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"232",2017-10-11 18:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"233",2017-10-11 19:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"234",2017-10-11 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"235",2017-10-11 21:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"236",2017-10-11 22:00:00,0,0,0,0.2,0.2,0,0.4,0.2,3.46573590279973
"237",2017-10-11 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"238",2017-10-12 00:00:00,0,0,0,0,0,0,0,1,7.70029520342012
"239",2017-10-12 01:00:00,0,0,0,0,0,1,0,0,2.70805020110221
"240",2017-10-12 03:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"241",2017-10-12 04:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"242",2017-10-12 06:00:00,0,0.142184745987288,0,0.251843842556088,0.321601919482048,0,0,0.284369491974576,7.72665366484764
"243",2017-10-12 07:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"244",2017-10-12 08:00:00,0,0.164259751519498,0,0.164259751519498,0.253610372720754,0,0,0.417870124240251,9.7981270368783
"245",2017-10-12 09:00:00,0,0,0,1,0,0,0,0,1.6094379124341
"246",2017-10-12 10:00:00,0.0693816540236948,0,0,0.208144962071084,0.175710591302736,0.13876330804739,0.104072481035542,0.303927003519553,31.6686681552135
"247",2017-10-12 11:00:00,0,0,0,0,0.282706005161953,0,0,0.717293994838047,10.5966347330961
"248",2017-10-12 12:00:00,0.122400144410562,0,0,0,0.122400144410562,0.122400144410562,0,0.632799566768314,5.66296048013595
"249",2017-10-12 13:00:00,0.2,0,0.2,0.2,0,0.2,0,0.2,6.93147180559945
"250",2017-10-12 14:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"251",2017-10-12 15:00:00,0,0,0,0,0,0,0,1,2.19722457733622
"252",2017-10-12 16:00:00,0,0,0,0,0.345036463940751,0,0,0.654963536059249,5.19295685089021
"253",2017-10-12 17:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"254",2017-10-12 18:00:00,0,0,0,0,0,0,1,0,1.94591014905531
"255",2017-10-12 19:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
"256",2017-10-12 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
